job_post_id,client_id,job_title,job_description,project_type,project_scope,experience_level,status,domain
bc0b41ce-31b8-4702-8c58-bda67ff59ff1,143cf2ef-7e94-4533-b158-ac5bc897473a,Smart Contract Development Specialist,We are looking to hire a entry-level contributor for a remote Blockchain engagement. Core work: Create a DAO governance module with weighted voting and on-chain proposal storage. Secondary tasks may include build a yield-aggregator vault with composable strategy modules. Code is reviewed in pull requests; mainline must always be deployable.,individual,small,entry,active,blockchain
24441f63-1106-4da7-90c6-1b1001211e43,ff3c8af1-08ea-479d-b07b-967a56252aaa,Lead Machine Learning Engineer,"We are looking to hire a intermediate-level contributor for a remote Ml/Ai engagement. Core work: Build a sales-forecast model integrated into a finance dashboard, MAPE under 8%. On top of that, you may help with create a resume parser extracting structured fields with confidence scores. Payment is milestone-based; budget includes bug fixes within 30 days of delivery.",team,medium,intermediate,active,ml_ai
e09034db-fa98-4530-98f5-1dfd3ecac6cf,65d6d044-91ea-46ad-8da4-646d9db07658,Lead DevOps Developer,"We are looking to hire a intermediate-level contributor for a remote Devops engagement. Core work: Build a self-service deploy platform for internal teams using GitHub Actions. On top of that, you may help with migrate a monolith to ECS Fargate, cutting deploy time from 25 to 4 minutes. Good written English is required for async stand-ups; Bahasa Indonesia is a plus. Engagement is fully remote; team timezones are GMT+7 and GMT−5.",team,large,intermediate,active,devops
0e1a240f-ffd7-4414-b0a7-1b7de7e7a1e4,ed78f201-5e4e-4309-acd0-d612dd56c9d0,UI/UX Design Engineer,"Open contract: Design work suited to a entry contributor. Primary deliverable: Brand redesign for an EdTech startup — logo, type system, web and print collateral. On top of that, you may help with user research study (12 interviews + synthesis) for a fintech product. You should be comfortable owning the work end-to-end and writing brief weekly updates. Code is reviewed in pull requests; mainline must always be deployable.",team,small,entry,filled,design
33d5c4ce-af89-41d9-922d-e5241e4bdadf,8cb3f2ff-852f-4bb1-854b-b20310262b17,Web Development Engineer,Seeking a Fullstack specialist (level: intermediate) for a 4–12 week engagement. The main scope is: Build a peer-to-peer rental platform with calendar availability and damage deposits. We expect clear documentation of decisions and trade-offs. Engagement is fully remote; team timezones are GMT+7 and GMT−5.,individual,medium,intermediate,active,fullstack
ac97d5df-c731-46a0-81c4-6c34575f7f94,794cd80f-12b5-444c-a109-c7e91c5468da,Full-Stack Developer,"Open contract: Fullstack work suited to a expert contributor. We need someone to build an inventory management web app with barcode scanning on mobile and desktop. Secondary tasks may include develop a booking platform integrating Google Calendar, video calls, and SMS reminders. We expect clear documentation of decisions and trade-offs. Delivery is in two-week iterations with a demo at the end of each cycle.",team,medium,expert,active,fullstack
72d0c584-93a7-4b1a-814a-c149e50d2dd1,b50da84d-cec4-41db-9a28-fda5dffacc6e,Backend Developer,Open contract: Backend work suited to a intermediate contributor. Core work: Build a background job queue using Redis streams to send transactional emails. Stretch goal if time allows: Design a PostgreSQL schema for multi-tenant invoicing with row-level security. Familiarity with our broader stack (see job role skills) is expected. Code is reviewed in pull requests; mainline must always be deployable.,individual,large,intermediate,closed,backend
39d6344b-dea0-49d5-9976-33e7029703d8,2bbbd523-4c50-4182-bb42-98948c719899,Mid-level Full Stack Engineer,Seeking a Fullstack specialist (level: entry) for a 4–12 week engagement. The main scope is: Create an internal billing tool with multi-currency invoicing and tax calculations. There is also some adjacent work around build an inventory management web app with barcode scanning on mobile and desktop. You should be comfortable owning the work end-to-end and writing brief weekly updates. Payment is milestone-based; budget includes bug fixes within 30 days of delivery.,team,small,entry,filled,fullstack
0fdd5d54-9f46-43d0-a033-602511d91041,324528ee-8c3a-461d-a13b-fcf4c7e782d2,Product Design Specialist,"Open contract: Design work suited to a intermediate contributor. Primary deliverable: Design an iconography set (200 icons) following a custom grid system. On top of that, you may help with user research study (12 interviews + synthesis) for a fintech product. We expect clear documentation of decisions and trade-offs. Engagement is fully remote; team timezones are GMT+7 and GMT−5.",individual,medium,intermediate,active,design
467f4831-f1e6-41dd-9b0a-0b37c05f2f9b,b8dd08f9-5fcd-4a2c-aa2e-a95d8653bb82,DevOps Development Specialist,"Our team needs an intermediate Devops freelancer to support an active project. Primary deliverable: Set up Terraform modules for repeatable VPC, RDS, and IAM provisioning. Secondary tasks may include audit AWS spend and implement right-sizing recommendations to cut 30% cost. Two-week iteration cadence with one async demo per cycle. Weekly written status updates expected, with one async video walkthrough per milestone.",team,small,intermediate,active,devops
2a4cbdb1-8176-4eb1-8420-541a9f209c6e,35ec61f3-d421-44a5-92f0-3e5bcabed3ee,API Development Specialist,Project posting: Backend contractor at the intermediate level. Primary deliverable: Implement event sourcing for an e-commerce order lifecycle. There is also some adjacent work around build an internal admin tool with audit log and granular permissions. Code is reviewed in pull requests; mainline must always be deployable.,individual,medium,intermediate,active,backend
1ce6558c-abfb-4579-a1b5-fe4afd882967,5d696d71-3aba-49de-a653-ffddf11ca222,Backend Development Engineer,"Our team needs an intermediate Backend freelancer to support an active project. We need someone to refactor a monolithic Django backend into 3 microservices behind an API gateway. Secondary tasks may include build a REST API for a stock-take mobile app, including OAuth2 login, pagination, and offline retry support. Two-week iteration cadence with one async demo per cycle. Engagement is fully remote; team timezones are GMT+7 and GMT−5.",individual,medium,intermediate,active,backend
c2e7625e-37c0-4abc-97a5-45d0f587298f,b69528e7-644a-4c80-84d2-62508c0937a8,Junior Backend Engineer,"We are looking to hire a entry-level contributor for a remote Backend engagement. Core work: Build a REST API for a stock-take mobile app, including OAuth2 login, pagination, and offline retry support. Stretch goal if time allows: Build an internal admin tool with audit log and granular permissions. You should be comfortable owning the work end-to-end and writing brief weekly updates. Engagement is fully remote; team timezones are GMT+7 and GMT−5.",team,large,entry,active,backend
3e2f62b5-cf28-4599-b9af-210078ec0843,b8a63834-721a-4e59-8a69-f252d6650ba3,Senior UI/UX Designer,"Open contract: Design work suited to a expert contributor. The main scope is: User research study (12 interviews + synthesis) for a fintech product. There is also some adjacent work around brand redesign for an EdTech startup — logo, type system, web and print collateral. We expect clear documentation of decisions and trade-offs. Weekly written status updates expected, with one async video walkthrough per milestone.",team,small,expert,active,design
d85ff870-63f1-40f8-9b09-957db86ac0b9,5d160ec4-4d10-430d-8f7a-291b40838842,AI Engineering Specialist,"Project posting: Ml/Ai contractor at the intermediate level. Core work: Build a sales-forecast model integrated into a finance dashboard, MAPE under 8%. Weekly written status updates expected, with one async video walkthrough per milestone.",team,small,intermediate,active,ml_ai
86fbddab-2f7e-47ae-bfaa-8e45256c6b8a,5c47d8fc-975c-41d9-a7c8-0dec51f065a6,App Development Specialist,Project posting: Mobile contractor at the entry level. Core work: Migrate an existing Cordova app to Flutter with feature parity. Stretch goal if time allows: Develop a health-tracking iOS app with HealthKit and an Apple Watch companion. You should be comfortable owning the work end-to-end and writing brief weekly updates.,team,large,entry,active,mobile
f2e0c887-5cf5-4041-9b40-5159fad3ddcc,e763f0c7-4b81-4148-9b7b-37cce99d074e,Product Design Specialist,Our team needs an intermediate Design freelancer to support an active project. Core work: Create high-fidelity prototypes for a new feature flow with usability testing rounds. Stretch goal if time allows: Mobile app redesign — measurably reduce onboarding drop-off (currently 60%). We expect clear documentation of decisions and trade-offs. Delivery is in two-week iterations with a demo at the end of each cycle.,team,small,intermediate,active,design
c0eda370-4c11-4afd-9010-903773108bdd,d4f38259-eba3-4f56-8759-e004acbfc83c,App Development Specialist,Project posting: Mobile contractor at the entry level. The main scope is: Migrate an existing Cordova app to Flutter with feature parity. Two-week iteration cadence with one async demo per cycle.,team,medium,entry,active,mobile
8488490e-16ad-45e7-bc68-8862fe4f21e9,4a66d342-43ea-411f-8ba8-9ab41bff432b,Backend API Developer,Project posting: Backend contractor at the expert level. The main scope is: Build a background job queue using Redis streams to send transactional emails. Delivery is in two-week iterations with a demo at the end of each cycle.,individual,medium,expert,active,backend
0de26732-8fcd-4120-beea-70cffe7af728,b7b6e17e-fd8e-4005-ac37-e6c3208f52b4,UX Design Developer,"Seeking a Design specialist (level: intermediate) for a 4–12 week engagement. We need someone to brand redesign for an EdTech startup — logo, type system, web and print collateral. Secondary tasks may include user research study (12 interviews + synthesis) for a fintech product. You should be comfortable owning the work end-to-end and writing brief weekly updates. Weekly written status updates expected, with one async video walkthrough per milestone.",team,small,intermediate,active,design
0a678379-d045-414a-b298-574cf913284e,ebe292b7-04e3-43d5-9b2b-c9fe92f966f2,Backend API Developer,"Project posting: Backend contractor at the intermediate level. We need someone to design a rate-limiting layer for a public API serving 10k requests per minute. On top of that, you may help with build a background job queue using Redis streams to send transactional emails. Two-week iteration cadence with one async demo per cycle. Code is reviewed in pull requests; mainline must always be deployable.",individual,large,intermediate,active,backend
d2b80b2e-d94a-4b95-a8a9-dff92727f94f,fec00017-ff91-40b1-80c0-ed9a210054b0,Senior Solidity Engineer,Seeking a Blockchain specialist (level: intermediate) for a 4–12 week engagement. Primary deliverable: Implement a subgraph indexer for an existing protocol with 6 entity types. There is also some adjacent work around build a yield-aggregator vault with composable strategy modules. Engagement is fully remote; team timezones are GMT+7 and GMT−5.,team,medium,intermediate,filled,blockchain
d564ca33-4dcb-41d2-a6db-3ba004bf93dd,6f91c954-771c-4f70-b391-abb82b42a4c7,Graphic Design Engineer,"Our team needs an intermediate Design freelancer to support an active project. We need someone to create high-fidelity prototypes for a new feature flow with usability testing rounds. On top of that, you may help with brand redesign for an EdTech startup — logo, type system, web and print collateral. Good written English is required for async stand-ups; Bahasa Indonesia is a plus. Code is reviewed in pull requests; mainline must always be deployable.",team,medium,intermediate,active,design
36c008a0-facb-467b-b6cd-59809efd15aa,71b0b632-653b-4abc-82a6-5caa0456009a,Machine Learning Development,"We are looking to hire a expert-level contributor for a remote Ml/Ai engagement. Core work: Fine-tune an LLM on internal knowledge base for an internal Q&A bot. On top of that, you may help with train an image-tagging model and deploy via FastAPI with GPU autoscaling on Kubernetes. We expect clear documentation of decisions and trade-offs. Weekly written status updates expected, with one async video walkthrough per milestone.",individual,large,expert,filled,ml_ai
2b41ec9d-ed50-4d09-87ce-0c3e779afaa3,c63d2053-3add-4aa3-ae30-67d9a28b54d2,Blockchain Development Engineer,We are looking to hire a intermediate-level contributor for a remote Blockchain engagement. Core work: Implement a cross-chain bridge between Ethereum and Polygon using lock-and-mint. You should be comfortable owning the work end-to-end and writing brief weekly updates. Code is reviewed in pull requests; mainline must always be deployable.,individual,small,intermediate,active,blockchain
ffd282fe-836a-47a5-b1f0-1b0da0958377,b82d0b0d-09cd-4f52-b3bd-3eb3fca16cce,Senior iOS Developer,Open contract: Mobile work suited to a entry contributor. Primary deliverable: Build a marketplace Android app supporting saved searches and chat negotiation. Stretch goal if time allows: Develop a health-tracking iOS app with HealthKit and an Apple Watch companion. Delivery is in two-week iterations with a demo at the end of each cycle.,individual,large,entry,filled,mobile
3539fbab-8707-42b8-a9f0-cc7b3f052573,0a20be41-64b6-403c-a154-decbad2df50c,UI Development Engineer,Seeking a Frontend specialist (level: intermediate) for a 4–12 week engagement. We need someone to refactor an Angular app to React with feature parity over 4 weeks. Good written English is required for async stand-ups; Bahasa Indonesia is a plus. Engagement is fully remote; team timezones are GMT+7 and GMT−5.,team,medium,intermediate,active,frontend
7b6b0161-ab35-49f2-b5da-60b9b9d2dcdb,5e5d73a3-baa1-407f-9804-65e0fde90a61,UI Development Engineer,Project posting: Frontend contractor at the expert level. Primary deliverable: Implement a multi-step onboarding flow with autosave and validation across 12 fields. There is also some adjacent work around create a marketing landing page with WebGL hero animation and 95+ Lighthouse score. Two-week iteration cadence with one async demo per cycle. Delivery is in two-week iterations with a demo at the end of each cycle.,team,large,expert,closed,frontend
34e5c1ff-19a1-4e40-bd23-4f392f6d9375,df6d00f0-576c-4274-9852-786c988eb1d5,Mid-level DevOps Developer,"We are looking to hire a intermediate-level contributor for a remote Devops engagement. Primary deliverable: Centralise logging with Loki + Grafana, retention tuned for 30 days. There is also some adjacent work around migrate a monolith to ECS Fargate, cutting deploy time from 25 to 4 minutes. Prior experience shipping similar projects is required — please link relevant work. Engagement is fully remote; team timezones are GMT+7 and GMT−5.",individual,medium,intermediate,active,devops
b2adf455-0348-40bc-9832-7714b4c19bcc,75430833-ea43-4123-a617-06e811f5060c,Cloud Infrastructure Engineer,"Seeking a Devops specialist (level: intermediate) for a 4–12 week engagement. Primary deliverable: Set up Terraform modules for repeatable VPC, RDS, and IAM provisioning. Secondary tasks may include implement secret rotation across services using AWS Secrets Manager. You should be comfortable owning the work end-to-end and writing brief weekly updates. Code is reviewed in pull requests; mainline must always be deployable.",individual,small,intermediate,filled,devops
9da7913c-5802-4b24-8508-c149c13ce59d,7d217d69-bc14-4b85-b14e-c5ebb10b1a50,Full-Stack Development Engineer,"Our team needs an intermediate Fullstack freelancer to support an active project. We need someone to develop a booking platform integrating Google Calendar, video calls, and SMS reminders. There is also some adjacent work around build the MVP for a fitness-tracking SaaS — Next.js app, PostgreSQL, Stripe billing. Good written English is required for async stand-ups; Bahasa Indonesia is a plus. Code is reviewed in pull requests; mainline must always be deployable.",individual,medium,intermediate,closed,fullstack
b34f9fbf-3318-40b7-b057-5b84fd26030d,fc23fe37-be78-42e8-a826-1af974ebad86,UI Development Engineer,Seeking a Frontend specialist (level: entry) for a 4–12 week engagement. We need someone to refactor an Angular app to React with feature parity over 4 weeks. You should be comfortable owning the work end-to-end and writing brief weekly updates. Delivery is in two-week iterations with a demo at the end of each cycle.,team,small,entry,closed,frontend
adbb9b93-c92e-4211-a11c-7879061b566d,4a91d1a8-7a41-4396-94b2-fc055fde00ae,Graphic Design Engineer,"Open contract: Design work suited to a intermediate contributor. The main scope is: Internal tool UX overhaul to reduce support tickets by 30%. On top of that, you may help with build a design system covering 80 components with light/dark themes and tokens. Two-week iteration cadence with one async demo per cycle. Payment is milestone-based; budget includes bug fixes within 30 days of delivery.",team,small,intermediate,closed,design
05a70e63-e022-41bd-9bc8-d049616487e2,d8c207c5-c0dd-4d07-9c4d-b6d03b0c6142,Backend Development Engineer,Project posting: Backend contractor at the expert level. Core work: Implement a Stripe-style webhook receiver with idempotent retries and dead-letter queue. We expect clear documentation of decisions and trade-offs. Code is reviewed in pull requests; mainline must always be deployable.,individual,medium,expert,active,backend
91aa1c4d-df03-4ba8-98bd-5adc0f6ebf7c,d6f4cbaa-9757-411e-957f-f77120d04eab,App Development Specialist,"Project posting: Mobile contractor at the expert level. We need someone to build a habit-tracking app with streaks, reminders, and Apple/Google Health sync. Good written English is required for async stand-ups; Bahasa Indonesia is a plus. Payment is milestone-based; budget includes bug fixes within 30 days of delivery.",individual,medium,expert,active,mobile
b0ae7f53-6b65-4335-a7b6-dd2235ed8513,36b75e32-9f03-495f-a69f-b89b262c4230,UI Development Engineer,"Open contract: Frontend work suited to a intermediate contributor. Primary deliverable: Implement an editable Kanban board with drag-and-drop and live multi-user updates. Secondary tasks may include optimise an existing React app from 6s LCP to under 2s on 3G. Good written English is required for async stand-ups; Bahasa Indonesia is a plus. Weekly written status updates expected, with one async video walkthrough per milestone.",individual,small,intermediate,active,frontend
7fba20f2-33bb-4a9c-97c7-3ba8d290c19e,5925bf6b-eae0-4493-aaa4-f02730c6c72b,Mid-level Android Developer,"We are looking to hire a entry-level contributor for a remote Mobile engagement. Primary deliverable: Develop a health-tracking iOS app with HealthKit and an Apple Watch companion. On top of that, you may help with create a banking transaction-history app with biometric login and offline view. Weekly written status updates expected, with one async video walkthrough per milestone.",team,medium,entry,filled,mobile
6e771a4c-34a8-48c4-801d-275117fcff42,ee397bb3-4a0f-49ac-b354-4b3503a13836,Mobile Development Engineer,"Open contract: Mobile work suited to a intermediate contributor. Primary deliverable: Create a banking transaction-history app with biometric login and offline view. On top of that, you may help with build a habit-tracking app with streaks, reminders, and Apple/Google Health sync. Prior experience shipping similar projects is required — please link relevant work. Weekly written status updates expected, with one async video walkthrough per milestone.",team,medium,intermediate,active,mobile
23fbf3e5-8b12-4e4b-99ed-e4f4f59b1604,1849a465-ef54-4c03-91c5-d74eb2201fb6,Mid-level Frontend Engineer,"Project posting: Frontend contractor at the entry level. We need someone to create a marketing landing page with WebGL hero animation and 95+ Lighthouse score. On top of that, you may help with implement an editable Kanban board with drag-and-drop and live multi-user updates.",team,small,entry,active,frontend
2fa1b75a-2c8e-41ab-b558-19cc9a4f15cc,63498d2f-a902-4a22-8e98-9c0c34a35af5,Cloud Infrastructure Engineer,Project posting: Devops contractor at the entry level. Primary deliverable: Implement secret rotation across services using AWS Secrets Manager. Two-week iteration cadence with one async demo per cycle. Code is reviewed in pull requests; mainline must always be deployable.,team,medium,entry,active,devops
c8758af9-a786-4ad8-8d72-6cb6bcef739c,b2371c82-fb7d-4ac1-8786-64ae53c13632,API Development Specialist,"Project posting: Backend contractor at the entry level. Primary deliverable: Build a REST API for a stock-take mobile app, including OAuth2 login, pagination, and offline retry support. Weekly written status updates expected, with one async video walkthrough per milestone.",individual,small,entry,filled,backend
a4a98e44-8bb9-4f45-87de-1be1888d5d57,4b247815-962d-4424-a572-9cf55bd61834,Senior Android Developer,"Project posting: Mobile contractor at the intermediate level. We need someone to create a banking transaction-history app with biometric login and offline view. Secondary tasks may include build a marketplace Android app supporting saved searches and chat negotiation. Familiarity with our broader stack (see job role skills) is expected. Weekly written status updates expected, with one async video walkthrough per milestone.",individual,small,intermediate,active,mobile
ecf818df-f939-493d-b1e6-1abeab0f4147,9694dde7-4688-4e90-acd8-9489347439c0,Lead Frontend Engineer,We are looking to hire a intermediate-level contributor for a remote Frontend engagement. Core work: Create a marketing landing page with WebGL hero animation and 95+ Lighthouse score. Good written English is required for async stand-ups; Bahasa Indonesia is a plus. Engagement is fully remote; team timezones are GMT+7 and GMT−5.,team,small,intermediate,filled,frontend
26a353fc-bce5-4edd-982d-a5e8db353822,54aa5b1e-d1f8-4ab5-9a66-fca0d4e17e12,Senior Mobile Developer,We are looking to hire a entry-level contributor for a remote Mobile engagement. The main scope is: Create a banking transaction-history app with biometric login and offline view. There is also some adjacent work around add live video streaming to an existing app using WebRTC. We expect clear documentation of decisions and trade-offs. Code is reviewed in pull requests; mainline must always be deployable.,individual,large,entry,active,mobile
f9cc69ea-c385-4c0e-90c4-1a4c7a8ff223,b7819d28-88c1-4425-ba1f-9f88261645bd,UI Development Engineer,We are looking to hire a expert-level contributor for a remote Frontend engagement. Primary deliverable: Refactor an Angular app to React with feature parity over 4 weeks. Secondary tasks may include build an interactive data-viz dashboard using D3 and React. Good written English is required for async stand-ups; Bahasa Indonesia is a plus.,individual,medium,expert,filled,frontend
58171841-dca4-4f56-9967-af1fd90a3493,57246e4b-2998-4a1a-94d1-bdb082bb41da,Junior DevOps Engineer,"Seeking a Devops specialist (level: intermediate) for a 4–12 week engagement. Core work: Set up an on-call rotation with PagerDuty integration and runbook automation. You should be comfortable owning the work end-to-end and writing brief weekly updates. Weekly written status updates expected, with one async video walkthrough per milestone.",individual,large,intermediate,active,devops
44752ac0-c082-4deb-b381-27532819a163,5a69d34d-6a8e-4071-82c1-ffdf0204738b,App Development Specialist,"Project posting: Mobile contractor at the expert level. Core work: Migrate an existing Cordova app to Flutter with feature parity. On top of that, you may help with create a banking transaction-history app with biometric login and offline view. Delivery is in two-week iterations with a demo at the end of each cycle.",individual,large,expert,filled,mobile
ffaeacc4-97b5-4d40-8c10-005d769af8ce,7bb9e353-1afe-4b6f-bf81-bf4f8c61ee0e,Web3 Developer,Open contract: Blockchain work suited to a intermediate contributor. We need someone to develop a wallet-connect onboarding flow for a Web3 game. Secondary tasks may include audit and patch a lending protocol — disclose findings with severity ratings. Two-week iteration cadence with one async demo per cycle. Payment is milestone-based; budget includes bug fixes within 30 days of delivery.,team,large,intermediate,active,blockchain
7254430f-b339-46aa-a8fa-7f9cf783efcf,b5b6b0b8-92c1-4684-a7b9-c7e80c3236ec,Backend Engineer,We are looking to hire a entry-level contributor for a remote Backend engagement. Core work: Design a rate-limiting layer for a public API serving 10k requests per minute. Stretch goal if time allows: Build an internal admin tool with audit log and granular permissions. We expect clear documentation of decisions and trade-offs. Engagement is fully remote; team timezones are GMT+7 and GMT−5.,team,medium,entry,active,backend
62373e9a-cb7d-4c52-b493-d42332ac95d1,942e3a6b-ae7c-4890-9e7f-daba35616e38,Full-Stack Development Engineer,"Our team needs an intermediate Fullstack freelancer to support an active project. Primary deliverable: Develop a booking platform integrating Google Calendar, video calls, and SMS reminders. On top of that, you may help with create an internal billing tool with multi-currency invoicing and tax calculations. Good written English is required for async stand-ups; Bahasa Indonesia is a plus. Delivery is in two-week iterations with a demo at the end of each cycle.",team,small,intermediate,active,fullstack
eea7c17c-78e3-4165-96ef-ce3c8d1cb4e5,421f640c-5490-40db-aa69-a5d623c1b06b,UI Development Engineer,"Seeking a Frontend specialist (level: intermediate) for a 4–12 week engagement. Primary deliverable: Build a real-time chat UI with typing indicators, read receipts, and file uploads. There is also some adjacent work around implement an editable Kanban board with drag-and-drop and live multi-user updates. Two-week iteration cadence with one async demo per cycle. Delivery is in two-week iterations with a demo at the end of each cycle.",team,large,intermediate,filled,frontend
8bb770f0-feb2-4939-92e1-ce99f5f30211,df57c811-8ccd-4a82-94c1-b4b9bce30c00,Lead iOS Developer,"Seeking a Mobile specialist (level: entry) for a 4–12 week engagement. Core work: Build a marketplace Android app supporting saved searches and chat negotiation. On top of that, you may help with build a habit-tracking app with streaks, reminders, and Apple/Google Health sync. Payment is milestone-based; budget includes bug fixes within 30 days of delivery.",team,medium,entry,filled,mobile
bc5c222a-8ed0-4f97-865f-e24fe7a0193e,6b4f8ed4-c85d-4657-8a83-74b1a40ee16e,ML Engineer,"Our team needs an intermediate Ml/Ai freelancer to support an active project. We need someone to fine-tune an LLM on internal knowledge base for an internal Q&A bot. There is also some adjacent work around train an image-tagging model and deploy via FastAPI with GPU autoscaling on Kubernetes. Good written English is required for async stand-ups; Bahasa Indonesia is a plus. Weekly written status updates expected, with one async video walkthrough per milestone.",individual,medium,intermediate,closed,ml_ai
dc916204-be43-40a7-9e1f-b2f1c40e2e67,abc82f53-ed7e-4191-ab65-cd80bd20264c,ML Engineer,Seeking a Ml/Ai specialist (level: entry) for a 4–12 week engagement. The main scope is: Develop a recommendation system for a media platform — collaborative + content-based hybrid. Stretch goal if time allows: Build a customer-support classifier to route tickets — should reduce first-response time by 40%. Familiarity with our broader stack (see job role skills) is expected. Code is reviewed in pull requests; mainline must always be deployable.,individual,small,entry,active,ml_ai
8a9fdbd0-3e90-4a64-a073-0bd2df8c1e40,9cf4108e-33aa-49bb-b5eb-65700d73ee9e,Junior Blockchain Developer,We are looking to hire a expert-level contributor for a remote Blockchain engagement. Primary deliverable: Build a yield-aggregator vault with composable strategy modules. You should be comfortable owning the work end-to-end and writing brief weekly updates. Engagement is fully remote; team timezones are GMT+7 and GMT−5.,individual,small,expert,closed,blockchain
336a8a68-d92a-4e57-b6e8-f11dbbf745a3,a1308383-6df3-4b72-acf5-d4651c4899c2,Full-Stack Development Engineer,Project posting: Fullstack contractor at the intermediate level. Primary deliverable: Build a peer-to-peer rental platform with calendar availability and damage deposits. Two-week iteration cadence with one async demo per cycle.,team,small,intermediate,filled,fullstack
e250b8f4-d42e-4974-9fc0-0b506fb9dc2c,9b74f66d-7da3-411a-b1e8-49006f4cafe2,API Development Specialist,"Project posting: Backend contractor at the intermediate level. We need someone to migrate a legacy MySQL database to PostgreSQL with zero downtime. You should be comfortable owning the work end-to-end and writing brief weekly updates. Weekly written status updates expected, with one async video walkthrough per milestone.",team,large,intermediate,closed,backend
37e5723c-a0ca-451a-b593-b9304fff5e3c,3f3c855b-66e2-490a-a078-05688573ed8f,Web Development Engineer,"Our team needs an intermediate Fullstack freelancer to support an active project. Primary deliverable: Build an inventory management web app with barcode scanning on mobile and desktop. Stretch goal if time allows: Build the MVP for a fitness-tracking SaaS — Next.js app, PostgreSQL, Stripe billing. Engagement is fully remote; team timezones are GMT+7 and GMT−5.",team,large,intermediate,filled,fullstack
fce74892-1e31-45de-8822-ff7cf404f932,d178576a-0504-4548-9673-8bbf260031f2,DevOps Development Specialist,Seeking a Devops specialist (level: intermediate) for a 4–12 week engagement. Core work: Design a multi-region active-active setup with global load balancing. Stretch goal if time allows: Implement blue/green deploys with automated rollback on failed health checks. We expect clear documentation of decisions and trade-offs. Code is reviewed in pull requests; mainline must always be deployable.,team,medium,intermediate,active,devops
47302b07-bb73-46c2-9c67-5c570b54cd7a,37b88cc2-cd40-4d69-8299-759ad766be05,DevOps Developer,"Seeking a Devops specialist (level: intermediate) for a 4–12 week engagement. We need someone to design a multi-region active-active setup with global load balancing. Stretch goal if time allows: Set up Terraform modules for repeatable VPC, RDS, and IAM provisioning. We expect clear documentation of decisions and trade-offs. Engagement is fully remote; team timezones are GMT+7 and GMT−5.",individual,medium,intermediate,active,devops
27a17706-a602-4271-b15e-0f885658a636,4c6dec08-6575-41a5-813a-f272221fed5b,Senior Frontend Developer,Project posting: Frontend contractor at the intermediate level. Primary deliverable: Optimise an existing React app from 6s LCP to under 2s on 3G. Secondary tasks may include implement an editable Kanban board with drag-and-drop and live multi-user updates. Code is reviewed in pull requests; mainline must always be deployable.,individual,large,intermediate,active,frontend
fd6c218c-d530-4bcf-937e-bf99213fb383,d982bc11-6b6b-4d5e-9dac-0ab0b124bf5a,Machine Learning Development,"Project posting: Ml/Ai contractor at the intermediate level. Primary deliverable: Implement an anomaly detection system on telemetry data with weekly retraining. On top of that, you may help with develop a recommendation system for a media platform — collaborative + content-based hybrid. Familiarity with our broader stack (see job role skills) is expected.",team,small,intermediate,active,ml_ai
53630730-6e34-4957-93c5-3e2477b81548,7d85fb27-1ccd-4a4d-86cb-2f3268c06fc7,Site Reliability Engineer,Our team needs an entry Devops freelancer to support an active project. Core work: Implement secret rotation across services using AWS Secrets Manager. Stretch goal if time allows: Implement blue/green deploys with automated rollback on failed health checks. We expect clear documentation of decisions and trade-offs. Engagement is fully remote; team timezones are GMT+7 and GMT−5.,team,large,entry,closed,devops
1901113d-e989-4f3a-ab89-9182525c2782,8bf24588-8fa8-45a0-9cf9-97b60b2569de,Senior DevOps Developer,Seeking a Devops specialist (level: entry) for a 4–12 week engagement. The main scope is: Build a self-service deploy platform for internal teams using GitHub Actions. Secondary tasks may include audit AWS spend and implement right-sizing recommendations to cut 30% cost. Familiarity with our broader stack (see job role skills) is expected. Engagement is fully remote; team timezones are GMT+7 and GMT−5.,individual,large,entry,active,devops
db3cb1c6-cd79-4f43-b871-261e31a458c9,a55e41ba-0969-491c-964c-1373c8d9c1da,Site Reliability Engineer,"We are looking to hire a intermediate-level contributor for a remote Devops engagement. Primary deliverable: Implement secret rotation across services using AWS Secrets Manager. Secondary tasks may include centralise logging with Loki + Grafana, retention tuned for 30 days. We expect clear documentation of decisions and trade-offs.",team,small,intermediate,closed,devops
268e6194-f737-43bd-9b8d-3bbdc88fa40a,5f5eb8f5-ae34-41a6-8063-7ac9033e46d6,Frontend Development Specialist,"Project posting: Frontend contractor at the intermediate level. We need someone to implement an editable Kanban board with drag-and-drop and live multi-user updates. On top of that, you may help with create a marketing landing page with WebGL hero animation and 95+ Lighthouse score. Prior experience shipping similar projects is required — please link relevant work. Delivery is in two-week iterations with a demo at the end of each cycle.",team,large,intermediate,closed,frontend
c667ca87-f697-45c5-97a4-f62d606fee35,735952b8-7fad-487f-97c2-0ce32ec4da09,Blockchain Development Engineer,"Project posting: Blockchain contractor at the intermediate level. Core work: Implement a subgraph indexer for an existing protocol with 6 entity types. There is also some adjacent work around build a yield-aggregator vault with composable strategy modules. Good written English is required for async stand-ups; Bahasa Indonesia is a plus. Weekly written status updates expected, with one async video walkthrough per milestone.",team,small,intermediate,active,blockchain
