portfolio_id,freelancer_id,project_title,project_description,completion_date,is_auto_generated
036edf49-4227-4a9c-9d83-d9308f46968c,2052d4e1-dde5-4ac2-b4e3-ce49a74d5dec,Mobile Showcase: Travel itinerary builder with airline schedule syn,Travel itinerary builder with airline schedule sync and weather overlays. Personal/showcase project; full case-study available on request. Tech stack reflects core Mobile expertise.,2022-07-23,0
d3d7d2c5-d722-4a97-ba67-638d3162b560,73f7767f-b2d9-40a3-aa61-5fc873ab42f0,Blockchain Engagement — 2022,Completed project: Cross-chain bridge between Ethereum and Polygon using lock-and-mint. Delivered for client engagement.,2022-11-20,1
fd3496c9-0c0d-4045-bd55-a608681e8aa5,73f7767f-b2d9-40a3-aa61-5fc873ab42f0,Blockchain Engagement — 2023,Completed project: DEX router supporting Uniswap V3 and SushiSwap with slippage protection. Delivered for client engagement.,2023-11-15,1
06377506-45ab-425e-a526-51aa255e4888,73f7767f-b2d9-40a3-aa61-5fc873ab42f0,Blockchain Engagement — 2023,Completed project: Cross-chain bridge between Ethereum and Polygon using lock-and-mint. Delivered for client engagement.,2023-07-18,1
f814adb8-0236-4c6f-b193-1d157d09174f,73f7767f-b2d9-40a3-aa61-5fc873ab42f0,Blockchain Engagement — 2024,Completed project: NFT minting contract with lazy-mint pattern saving 60% gas vs eager mint. Delivered for client engagement.,2024-11-09,1
93470dce-78ea-4ed3-a8fe-fdeee44404da,2c55eb5f-d2f5-42c4-beec-16edc1b68bbc,Ml Ai Showcase: Image-tagging model deployed via FastAPI with GPU ,Image-tagging model deployed via FastAPI with GPU autoscaling on Kubernetes. Personal/showcase project; full case-study available on request. Tech stack reflects core Ml Ai expertise.,2023-01-19,0
e0821db8-0ba0-4ce2-bee4-a3242db0a4b4,c2b02325-4955-4cb3-a3a9-1a2a8d632eba,"Fullstack Showcase: Booking platform integrating Google Calendar, vide","Booking platform integrating Google Calendar, video calls, and SMS reminders. Personal/showcase project; full case-study available on request. Tech stack reflects core Fullstack expertise.",2025-12-04,0
20cef640-b2c1-4e2e-ab16-ea3ba20940cc,c2b02325-4955-4cb3-a3a9-1a2a8d632eba,Fullstack Engagement — 2025,Completed project: Inventory management web app with barcode scanning on mobile and desktop. Delivered for client engagement.,2025-07-07,1
b509763f-1b5e-49c1-a947-9b989eafe13f,d578d190-ee5e-4e5b-885e-8297052f461b,Design Showcase: Internal tool UX overhaul reducing support tickets,Internal tool UX overhaul reducing support tickets by 30%. Personal/showcase project; full case-study available on request. Tech stack reflects core Design expertise.,2025-02-07,0
3b6b84c3-7a8c-435f-93db-c6e2a6aa78b3,d578d190-ee5e-4e5b-885e-8297052f461b,Design Engagement — 2022,Completed project: Design system covering 80 components with light/dark themes and tokens. Delivered for client engagement.,2022-09-21,1
743fa911-7472-4d9c-b3e5-77911ca552fb,d578d190-ee5e-4e5b-885e-8297052f461b,Design Engagement — 2025,Completed project: Design system covering 80 components with light/dark themes and tokens. Delivered for client engagement.,2025-08-06,1
dcb1ec47-a556-44c0-a05c-62fe5dba6843,d578d190-ee5e-4e5b-885e-8297052f461b,"Design Showcase: Brand redesign for an EdTech startup — logo, type ","Brand redesign for an EdTech startup — logo, type system, web and print collateral. Personal/showcase project; full case-study available on request. Tech stack reflects core Design expertise.",2025-12-04,0
474a9d13-d4e9-416d-a026-7719aa19b256,68b98fee-08a8-43ed-b7d1-0babcabc0778,Ml Ai Engagement — 2024,Completed project: Resume parser extracting structured fields with confidence scores. Delivered for client engagement.,2024-05-13,1
c7de7118-0dad-4a97-be00-6bb6d761659e,68b98fee-08a8-43ed-b7d1-0babcabc0778,Ml Ai Showcase: Customer-support classifier reducing first-respons,Customer-support classifier reducing first-response time by 40%. Personal/showcase project; full case-study available on request. Tech stack reflects core Ml Ai expertise.,2026-02-02,0
8f617277-cb07-4169-af65-fd7403072964,68b98fee-08a8-43ed-b7d1-0babcabc0778,Ml Ai Engagement — 2025,Completed project: Resume parser extracting structured fields with confidence scores. Delivered for client engagement.,2025-07-07,1
201881c2-04b4-49d7-98ee-5ad90ec8ac3f,68b98fee-08a8-43ed-b7d1-0babcabc0778,Ml Ai Engagement — 2026,Completed project: Image-tagging model deployed via FastAPI with GPU autoscaling on Kubernetes. Delivered for client engagement.,2026-03-04,1
76a4546c-03a3-4e63-b346-cf0d854d66d8,68b98fee-08a8-43ed-b7d1-0babcabc0778,Ml Ai Engagement — 2026,"Completed project: Sales-forecast model integrated into a finance dashboard, MAPE under 8%. Delivered for client engagement.",2026-02-02,1
f4e30e5f-fb72-46c8-9888-aaba82b7acac,ede5113b-b472-4cf3-acd6-3a94a46da59c,Backend Engagement — 2026,Completed project: ETL pipeline ingesting nightly batches into PostgreSQL with Airflow scheduling. Delivered for client engagement.,2026-02-02,1
76c07305-fde7-4948-94da-d41e5a848800,ede5113b-b472-4cf3-acd6-3a94a46da59c,Backend Engagement — 2026,Completed project: ETL pipeline ingesting nightly batches into PostgreSQL with Airflow scheduling. Delivered for client engagement.,2026-02-02,1
50b32984-75ac-49fe-ba4d-2e1cc48c5822,3bcf1869-3edf-438b-8e0b-c157d3a60d1b,Blockchain Showcase: DEX router supporting Uniswap V3 and SushiSwap wit,DEX router supporting Uniswap V3 and SushiSwap with slippage protection. Personal/showcase project; full case-study available on request. Tech stack reflects core Blockchain expertise.,2022-09-21,0
77e29675-705c-417e-99fb-5a3a44e0c0f3,96ed2d2e-0d86-4e43-8dfa-dd810d83676b,Blockchain Showcase: NFT minting contract with lazy-mint pattern saving,NFT minting contract with lazy-mint pattern saving 60% gas vs eager mint. Personal/showcase project; full case-study available on request. Tech stack reflects core Blockchain expertise.,2023-06-18,0
3ff1a076-2bb4-4d9c-807f-bce195fc58ea,a9a487f0-4b15-4f27-bf72-716f822f86ce,Devops Engagement — 2022,"Completed project: Migrated a monolith to ECS Fargate, cutting deploy time from 25 to 4 minutes. Delivered for client engagement.",2022-05-24,1
d8b48d1b-a0d0-4f0c-95bb-b8f74a8dd7ed,a9a487f0-4b15-4f27-bf72-716f822f86ce,Devops Engagement — 2024,"Completed project: Migrated a monolith to ECS Fargate, cutting deploy time from 25 to 4 minutes. Delivered for client engagement.",2024-06-12,1
82f45b5c-c85c-4fdc-82e8-2834bd74719a,a9a487f0-4b15-4f27-bf72-716f822f86ce,Devops Engagement — 2022,Completed project: On-call rotation with PagerDuty integration and runbook automation. Delivered for client engagement.,2022-10-21,1
fbfd8758-1201-4949-a52c-5071f2474f49,b1e7f8cb-1a3e-43ae-bc97-c7d6b7176573,Design Showcase: Mobile app redesign cutting onboarding drop-off fr,Mobile app redesign cutting onboarding drop-off from 60% to 25%. Personal/showcase project; full case-study available on request. Tech stack reflects core Design expertise.,2024-10-10,0
14a2b139-dd7e-46bd-ac7d-b44a683a4b07,2bfa668c-710f-493c-ab9e-9fa282a03369,"Design Showcase: Brand redesign for an EdTech startup — logo, type ","Brand redesign for an EdTech startup — logo, type system, web and print collateral. Personal/showcase project; full case-study available on request. Tech stack reflects core Design expertise.",2025-03-09,0
7b4b9231-002c-432f-9c54-383a3922db66,2bfa668c-710f-493c-ab9e-9fa282a03369,"Design Showcase: Brand redesign for an EdTech startup — logo, type ","Brand redesign for an EdTech startup — logo, type system, web and print collateral. Personal/showcase project; full case-study available on request. Tech stack reflects core Design expertise.",2024-12-09,0
1d446c2b-1566-4d4b-b15b-b575be88e45b,2bfa668c-710f-493c-ab9e-9fa282a03369,Design Showcase: Mobile app redesign cutting onboarding drop-off fr,Mobile app redesign cutting onboarding drop-off from 60% to 25%. Personal/showcase project; full case-study available on request. Tech stack reflects core Design expertise.,2023-08-17,0
0c632b7c-3f06-4a80-a8a1-341523976d86,2bfa668c-710f-493c-ab9e-9fa282a03369,Design Showcase: Marketing site for a B2B SaaS product including il,Marketing site for a B2B SaaS product including illustrations and motion. Personal/showcase project; full case-study available on request. Tech stack reflects core Design expertise.,2023-12-15,0
d27d947d-d72d-420d-ab7b-d5ed2445253f,ef31e51b-ea38-4808-870b-6f68fa01920e,Devops Engagement — 2024,"Completed project: Set up Terraform modules for repeatable VPC, RDS, and IAM provisioning. Delivered for client engagement.",2024-06-12,1
893740b6-236d-4249-98e6-d1319e386b16,ef31e51b-ea38-4808-870b-6f68fa01920e,"Devops Showcase: Centralised logging with Loki + Grafana, retention","Centralised logging with Loki + Grafana, retention tuned for 30 days. Personal/showcase project; full case-study available on request. Tech stack reflects core Devops expertise.",2024-10-10,0
3c25b7d6-9b98-4676-a182-84442ac28b84,ef31e51b-ea38-4808-870b-6f68fa01920e,Devops Engagement — 2025,Completed project: Implemented blue/green deploys with automated rollback on failed health checks. Delivered for client engagement.,2025-03-09,1
326e2d3e-015e-4d6c-bbc3-cde87b9a8bce,2f41792c-9cb7-4cb6-bc15-153a07265b26,Blockchain Engagement — 2023,Completed project: Cross-chain bridge between Ethereum and Polygon using lock-and-mint. Delivered for client engagement.,2023-12-15,1
ca50b080-3b5d-402f-b38a-3d61fd51a971,2f41792c-9cb7-4cb6-bc15-153a07265b26,Blockchain Showcase: DEX router supporting Uniswap V3 and SushiSwap wit,DEX router supporting Uniswap V3 and SushiSwap with slippage protection. Personal/showcase project; full case-study available on request. Tech stack reflects core Blockchain expertise.,2022-05-24,0
b7ea0c9c-2f69-49cc-8bd0-ad879beadbd0,a51f6f2f-55a4-43a5-87cc-abd525895ad1,Mobile Engagement — 2025,"Completed project: Food-delivery rider app with GPS tracking, push notifications, in-app payments. Delivered for client engagement.",2025-05-08,1
6c42bc02-3e5e-4f1f-ba1d-f2df33dbb35c,a51f6f2f-55a4-43a5-87cc-abd525895ad1,Mobile Showcase: Banking transaction history with biometric login a,Banking transaction history with biometric login and offline view. Personal/showcase project; full case-study available on request. Tech stack reflects core Mobile expertise.,2025-04-08,0
128b22bf-e00a-4a6e-a33b-3c4d882c3ad7,a51f6f2f-55a4-43a5-87cc-abd525895ad1,Mobile Engagement — 2023,Completed project: Health-tracking iOS app with HealthKit and Apple Watch companion. Delivered for client engagement.,2023-03-20,1
79594ba8-2ac3-4446-9a3e-a68a29799b0e,a51f6f2f-55a4-43a5-87cc-abd525895ad1,Mobile Engagement — 2023,Completed project: Health-tracking iOS app with HealthKit and Apple Watch companion. Delivered for client engagement.,2023-08-17,1
ab8d33be-13b6-4378-8b98-1e0c49f0020a,a51f6f2f-55a4-43a5-87cc-abd525895ad1,Mobile Engagement — 2022,Completed project: Banking transaction history with biometric login and offline view. Delivered for client engagement.,2022-10-21,1
152efdfa-819d-4823-8e36-193b63fb6681,5dfe3d25-3de4-4e09-8099-e869af467dc7,Backend Engagement — 2023,Completed project: Stripe-style webhook receiver with idempotent retries and dead-letter handling. Delivered for client engagement.,2023-03-20,1
0cd968dc-77c5-4e83-b070-aa6aa66125a4,5dfe3d25-3de4-4e09-8099-e869af467dc7,Backend Engagement — 2024,Completed project: Stripe-style webhook receiver with idempotent retries and dead-letter handling. Delivered for client engagement.,2024-01-14,1
d8ddb9ab-1929-4dc5-b91d-b32b7f430fbd,b9c11485-6c19-4cfe-a8f8-2a78a6594a82,Design Engagement — 2026,Completed project: Design system covering 80 components with light/dark themes and tokens. Delivered for client engagement.,2026-03-04,1
c8ca69d1-8a89-45c6-b8f9-3badb2dbc6aa,c3742e9b-dcde-42da-a569-c5af2fc6eb77,Ml Ai Showcase: Image-tagging model deployed via FastAPI with GPU ,Image-tagging model deployed via FastAPI with GPU autoscaling on Kubernetes. Personal/showcase project; full case-study available on request. Tech stack reflects core Ml Ai expertise.,2023-11-15,0
ae65b0a3-8767-484e-ba5b-99f1fa8bcdbf,c3742e9b-dcde-42da-a569-c5af2fc6eb77,Ml Ai Showcase: Customer-support classifier reducing first-respons,Customer-support classifier reducing first-response time by 40%. Personal/showcase project; full case-study available on request. Tech stack reflects core Ml Ai expertise.,2025-05-08,0
51ada823-dd22-49bb-8662-75b23aef1d64,8d22becb-c836-4471-a6ff-d9bde15af66f,Backend Showcase: Background worker queue using Redis streams for in,Background worker queue using Redis streams for invoice generation. Personal/showcase project; full case-study available on request. Tech stack reflects core Backend expertise.,2024-06-12,0
d5045bda-24a4-4961-ae78-61511a95464c,8d22becb-c836-4471-a6ff-d9bde15af66f,Backend Engagement — 2022,Completed project: Background worker queue using Redis streams for invoice generation. Delivered for client engagement.,2022-07-23,1
5582dcfb-a150-42bc-9d6f-a21c6776d303,8d22becb-c836-4471-a6ff-d9bde15af66f,Backend Showcase: GraphQL gateway aggregating three internal service,GraphQL gateway aggregating three internal services into one API surface. Personal/showcase project; full case-study available on request. Tech stack reflects core Backend expertise.,2024-02-13,0
8e3bc0c4-e515-426c-b74a-bb3475f35430,8d22becb-c836-4471-a6ff-d9bde15af66f,Backend Engagement — 2025,Completed project: Stripe-style webhook receiver with idempotent retries and dead-letter handling. Delivered for client engagement.,2025-05-08,1
b40ba7b7-035d-40c5-8d93-ef8c7237287d,8d22becb-c836-4471-a6ff-d9bde15af66f,Backend Engagement — 2024,Completed project: OAuth2 + JWT auth service handling 5k requests per minute. Delivered for client engagement.,2024-08-11,1
ddee7160-1e55-458f-990e-145b47256a5f,61fcd668-0ca3-4f72-985b-660502618c20,Ml Ai Engagement — 2025,"Completed project: Sales-forecast model integrated into a finance dashboard, MAPE under 8%. Delivered for client engagement.",2025-12-04,1
a0cf5d7f-6a11-4a2f-8fcd-6fcd1fa2d262,61fcd668-0ca3-4f72-985b-660502618c20,Ml Ai Engagement — 2023,Completed project: Image-tagging model deployed via FastAPI with GPU autoscaling on Kubernetes. Delivered for client engagement.,2023-10-16,1
801ccd6c-159c-4dab-9af1-bc8a2cc1cfe4,2d670fe9-6239-42eb-a381-b464bdbb8dac,Blockchain Showcase: DAO governance module with weighted voting and on-,DAO governance module with weighted voting and on-chain proposal storage. Personal/showcase project; full case-study available on request. Tech stack reflects core Blockchain expertise.,2023-07-18,0
1c650ca6-4a17-40c6-a938-ee006381f8a8,2d670fe9-6239-42eb-a381-b464bdbb8dac,Blockchain Engagement — 2022,Completed project: DEX router supporting Uniswap V3 and SushiSwap with slippage protection. Delivered for client engagement.,2022-09-21,1
2482fb46-6a6f-4bf1-af1c-f30a34f4560f,e85d4355-4e69-4bed-85f3-a038f5f019ae,Design Engagement — 2024,Completed project: Marketing site for a B2B SaaS product including illustrations and motion. Delivered for client engagement.,2024-06-12,1
f7813daa-1892-4484-8e1d-9b06e2885e24,e85d4355-4e69-4bed-85f3-a038f5f019ae,Design Engagement — 2023,Completed project: Design system covering 80 components with light/dark themes and tokens. Delivered for client engagement.,2023-12-15,1
9778b172-6750-44a6-97c5-a10f830c0eb4,e85d4355-4e69-4bed-85f3-a038f5f019ae,"Design Showcase: Brand redesign for an EdTech startup — logo, type ","Brand redesign for an EdTech startup — logo, type system, web and print collateral. Personal/showcase project; full case-study available on request. Tech stack reflects core Design expertise.",2025-04-08,0
14c17ca3-2a82-49ad-94b4-22ed7192d4a6,e85d4355-4e69-4bed-85f3-a038f5f019ae,Design Engagement — 2023,"Completed project: Brand redesign for an EdTech startup — logo, type system, web and print collateral. Delivered for client engagement.",2023-05-19,1
daa7da4d-bf08-4175-8a32-329158aea7f6,ce3b1b33-6938-4654-ab89-e1d8897eb0e7,Mobile Engagement — 2024,Completed project: Travel itinerary builder with airline schedule sync and weather overlays. Delivered for client engagement.,2024-10-10,1
ddd1bb59-d77f-4090-be06-074b31e6cd02,d6c61872-0eb9-45e9-a43b-39556aeea517,"Devops Showcase: Migrated a monolith to ECS Fargate, cutting deploy","Migrated a monolith to ECS Fargate, cutting deploy time from 25 to 4 minutes. Personal/showcase project; full case-study available on request. Tech stack reflects core Devops expertise.",2024-01-14,0
35c821fb-ced8-4784-8bb6-d68144baff01,d6c61872-0eb9-45e9-a43b-39556aeea517,"Devops Showcase: Centralised logging with Loki + Grafana, retention","Centralised logging with Loki + Grafana, retention tuned for 30 days. Personal/showcase project; full case-study available on request. Tech stack reflects core Devops expertise.",2023-12-15,0
f5a14b0f-54e7-419c-a673-6ea57c74c2fb,d6c61872-0eb9-45e9-a43b-39556aeea517,Devops Engagement — 2023,"Completed project: Migrated a monolith to ECS Fargate, cutting deploy time from 25 to 4 minutes. Delivered for client engagement.",2023-12-15,1
e1ba4195-0089-4104-94ce-c7715400a41e,d6c61872-0eb9-45e9-a43b-39556aeea517,Devops Engagement — 2022,Completed project: On-call rotation with PagerDuty integration and runbook automation. Delivered for client engagement.,2022-09-21,1
b9a5b001-93b9-41ef-ae79-54c849f5cda5,d21a0e27-af35-4bde-be6a-45d8042ef5bd,Blockchain Showcase: DEX router supporting Uniswap V3 and SushiSwap wit,DEX router supporting Uniswap V3 and SushiSwap with slippage protection. Personal/showcase project; full case-study available on request. Tech stack reflects core Blockchain expertise.,2023-12-15,0
b6b1fdef-1362-4121-955b-ae98cbe3fec6,d21a0e27-af35-4bde-be6a-45d8042ef5bd,Blockchain Engagement — 2024,Completed project: NFT minting contract with lazy-mint pattern saving 60% gas vs eager mint. Delivered for client engagement.,2024-11-09,1
b5f7fb38-5763-48f6-ba09-c6f1055c0a0a,1c9f32f3-7857-40b0-8dde-2b4387229982,Backend Engagement — 2023,Completed project: Background worker queue using Redis streams for invoice generation. Delivered for client engagement.,2023-08-17,1
13e01ef5-eb8b-47a2-90e5-b9562c6d4212,1c9f32f3-7857-40b0-8dde-2b4387229982,Backend Engagement — 2024,Completed project: OAuth2 + JWT auth service handling 5k requests per minute. Delivered for client engagement.,2024-02-13,1
fa7328c0-6887-459a-9693-665b61d3fe2b,fab23547-3a5f-46e8-be45-1ad3ba85819e,"Fullstack Showcase: MVP for a fitness tracking SaaS — Next.js app, Pos","MVP for a fitness tracking SaaS — Next.js app, PostgreSQL, Stripe billing. Personal/showcase project; full case-study available on request. Tech stack reflects core Fullstack expertise.",2024-10-10,0
d565d097-e05b-4657-bdf3-a6813787ab5e,f425941c-662d-4c2a-8d7d-b8b62f19f5b3,Design Engagement — 2024,Completed project: Marketing site for a B2B SaaS product including illustrations and motion. Delivered for client engagement.,2024-12-09,1
36db172d-5020-479e-91e6-bc565d4dbae0,f425941c-662d-4c2a-8d7d-b8b62f19f5b3,Design Engagement — 2026,Completed project: Marketing site for a B2B SaaS product including illustrations and motion. Delivered for client engagement.,2026-02-02,1
23ce423b-a0a4-4e86-a816-c663501b1a36,f425941c-662d-4c2a-8d7d-b8b62f19f5b3,Design Engagement — 2026,Completed project: Mobile app redesign cutting onboarding drop-off from 60% to 25%. Delivered for client engagement.,2026-04-03,1
cd0c1047-4fbc-4aa4-a869-4d932114167c,f425941c-662d-4c2a-8d7d-b8b62f19f5b3,Design Engagement — 2022,Completed project: Design system covering 80 components with light/dark themes and tokens. Delivered for client engagement.,2022-11-20,1
c6529df2-4dfa-4f56-9cf6-27a92690072d,f425941c-662d-4c2a-8d7d-b8b62f19f5b3,Design Engagement — 2024,Completed project: Marketing site for a B2B SaaS product including illustrations and motion. Delivered for client engagement.,2024-09-10,1
3cc65f29-3c87-4b72-9091-c1930b99a463,ababa019-7ee9-4310-b654-d01eda9553d0,Fullstack Engagement — 2023,"Completed project: Subscription analytics dashboard pulling from MRR, churn, and LTV metrics. Delivered for client engagement.",2023-11-15,1
5120143c-6a74-40c0-a5d1-7103e43004a0,fcde8b41-e8ec-43b8-8edc-7444d3282402,Mobile Engagement — 2023,Completed project: Travel itinerary builder with airline schedule sync and weather overlays. Delivered for client engagement.,2023-06-18,1
21bf44b6-ca34-4fea-952a-70a28dc8ab19,fcde8b41-e8ec-43b8-8edc-7444d3282402,Mobile Engagement — 2023,Completed project: Travel itinerary builder with airline schedule sync and weather overlays. Delivered for client engagement.,2023-09-16,1
b0b97688-2a61-431d-8464-2bfee3500bbe,fcde8b41-e8ec-43b8-8edc-7444d3282402,Mobile Engagement — 2022,Completed project: Banking transaction history with biometric login and offline view. Delivered for client engagement.,2022-08-22,1
f88f3c03-1117-4d3d-b822-417309bb712a,e968324f-142a-4626-8305-1a385ea35f38,Fullstack Engagement — 2022,"Completed project: B2B vendor portal with invoice generation, e-signing, and audit trail. Delivered for client engagement.",2022-10-21,1
95bc2daa-9a66-401b-9b64-147da46cfb8c,e968324f-142a-4626-8305-1a385ea35f38,"Fullstack Showcase: Subscription analytics dashboard pulling from MRR,","Subscription analytics dashboard pulling from MRR, churn, and LTV metrics. Personal/showcase project; full case-study available on request. Tech stack reflects core Fullstack expertise.",2022-07-23,0
bfeb9f30-06df-4304-b2f2-9ad6047140a0,e968324f-142a-4626-8305-1a385ea35f38,"Fullstack Showcase: Booking platform integrating Google Calendar, vide","Booking platform integrating Google Calendar, video calls, and SMS reminders. Personal/showcase project; full case-study available on request. Tech stack reflects core Fullstack expertise.",2022-07-23,0
2b5a159f-f04e-4f54-a3c4-50bfd6c05f05,e968324f-142a-4626-8305-1a385ea35f38,"Fullstack Showcase: Subscription analytics dashboard pulling from MRR,","Subscription analytics dashboard pulling from MRR, churn, and LTV metrics. Personal/showcase project; full case-study available on request. Tech stack reflects core Fullstack expertise.",2024-01-14,0
f689104e-cedb-4251-8462-895f800ce90a,524d77ba-9e0a-4d4c-8d79-0921fd49bfce,Backend Showcase: Background worker queue using Redis streams for in,Background worker queue using Redis streams for invoice generation. Personal/showcase project; full case-study available on request. Tech stack reflects core Backend expertise.,2026-01-03,0
64b30f4e-2a2b-4980-a696-8853e380b7d3,524d77ba-9e0a-4d4c-8d79-0921fd49bfce,Backend Engagement — 2025,Completed project: ETL pipeline ingesting nightly batches into PostgreSQL with Airflow scheduling. Delivered for client engagement.,2025-08-06,1
3db71e52-33ac-42bd-a19d-1ef2b85e37ed,524d77ba-9e0a-4d4c-8d79-0921fd49bfce,Backend Showcase: GraphQL gateway aggregating three internal service,GraphQL gateway aggregating three internal services into one API surface. Personal/showcase project; full case-study available on request. Tech stack reflects core Backend expertise.,2025-12-04,0
a437c92e-8514-4792-a1ea-682522444972,524d77ba-9e0a-4d4c-8d79-0921fd49bfce,Backend Showcase: ETL pipeline ingesting nightly batches into Postgr,ETL pipeline ingesting nightly batches into PostgreSQL with Airflow scheduling. Personal/showcase project; full case-study available on request. Tech stack reflects core Backend expertise.,2022-09-21,0
2bc050b9-605c-4d40-ab7b-15bb19a4fd08,3c7c6b55-d8b1-45fd-9448-f4ce515b04ce,Fullstack Engagement — 2025,"Completed project: Subscription analytics dashboard pulling from MRR, churn, and LTV metrics. Delivered for client engagement.",2025-11-04,1
17c646a4-3f45-4a0d-b1c2-6a19af1fc384,be0d2dc6-ec8e-463f-b35d-fa0cf82ecca0,Frontend Engagement — 2024,Completed project: Marketing landing page with WebGL hero and 95+ Lighthouse score. Delivered for client engagement.,2024-07-12,1
c11b0d25-d36e-4e6a-9814-33f73cee50e1,be0d2dc6-ec8e-463f-b35d-fa0cf82ecca0,Frontend Engagement — 2025,Completed project: Admin panel with role-based access control and granular permission editing. Delivered for client engagement.,2025-10-05,1
a1165d7a-943d-4f4d-9f77-833aecb444a0,d89c834a-65e0-48e9-a2e0-8f24b9bc6608,Mobile Engagement — 2024,"Completed project: Food-delivery rider app with GPS tracking, push notifications, in-app payments. Delivered for client engagement.",2024-01-14,1
21a5efdf-1fee-4bec-a15e-3da92575014c,d89c834a-65e0-48e9-a2e0-8f24b9bc6608,Mobile Engagement — 2022,Completed project: Travel itinerary builder with airline schedule sync and weather overlays. Delivered for client engagement.,2022-05-24,1
56e92515-ef08-41fa-8f6d-b73301e355b6,d89c834a-65e0-48e9-a2e0-8f24b9bc6608,Mobile Engagement — 2022,Completed project: Travel itinerary builder with airline schedule sync and weather overlays. Delivered for client engagement.,2022-11-20,1
237a51ad-a78c-4eca-a73c-f8eae99c62d3,d89c834a-65e0-48e9-a2e0-8f24b9bc6608,Mobile Showcase: Travel itinerary builder with airline schedule syn,Travel itinerary builder with airline schedule sync and weather overlays. Personal/showcase project; full case-study available on request. Tech stack reflects core Mobile expertise.,2025-05-08,0
8f19a31b-7fc0-4447-9586-5a25c6f3ffd6,d89c834a-65e0-48e9-a2e0-8f24b9bc6608,Mobile Showcase: Marketplace Android app supporting saved searches ,Marketplace Android app supporting saved searches and chat negotiation. Personal/showcase project; full case-study available on request. Tech stack reflects core Mobile expertise.,2023-10-16,0
b937baf2-5656-4072-b885-aaafcbf4c447,3913a88f-e584-4704-872f-90447caba3c6,Ml Ai Showcase: Image-tagging model deployed via FastAPI with GPU ,Image-tagging model deployed via FastAPI with GPU autoscaling on Kubernetes. Personal/showcase project; full case-study available on request. Tech stack reflects core Ml Ai expertise.,2023-02-18,0
60f2cae2-c57f-4050-943c-71fb3a0518b6,3913a88f-e584-4704-872f-90447caba3c6,Ml Ai Engagement — 2022,Completed project: Customer-support classifier reducing first-response time by 40%. Delivered for client engagement.,2022-07-23,1
79f9eef2-4feb-462a-9519-9fa32b725321,3913a88f-e584-4704-872f-90447caba3c6,Ml Ai Engagement — 2025,Completed project: Image-tagging model deployed via FastAPI with GPU autoscaling on Kubernetes. Delivered for client engagement.,2025-04-08,1
f1d5a727-c564-4eaa-86dc-cc7a7931ae21,3913a88f-e584-4704-872f-90447caba3c6,Ml Ai Engagement — 2024,Completed project: Document RAG pipeline retrieving from 50k internal PDFs with citation tracking. Delivered for client engagement.,2024-03-14,1
e585ef08-b1c1-4269-8d48-36c645108f7d,3913a88f-e584-4704-872f-90447caba3c6,Ml Ai Engagement — 2025,Completed project: Image-tagging model deployed via FastAPI with GPU autoscaling on Kubernetes. Delivered for client engagement.,2025-03-09,1
7c4ff949-7304-436e-b55e-c66954073c65,57573c4f-ab53-47b8-ab60-809a58cb0a91,Blockchain Engagement — 2024,Completed project: NFT minting contract with lazy-mint pattern saving 60% gas vs eager mint. Delivered for client engagement.,2024-07-12,1
62ba2abf-3d20-451a-b46a-cbd7c069346c,57573c4f-ab53-47b8-ab60-809a58cb0a91,Blockchain Engagement — 2022,Completed project: Cross-chain bridge between Ethereum and Polygon using lock-and-mint. Delivered for client engagement.,2022-05-24,1
b490d5ae-4e1a-4321-bbe3-26f1d7951da7,57573c4f-ab53-47b8-ab60-809a58cb0a91,Blockchain Engagement — 2023,Completed project: NFT minting contract with lazy-mint pattern saving 60% gas vs eager mint. Delivered for client engagement.,2023-11-15,1
efa7d839-af62-4d1c-9354-9d187a571046,57573c4f-ab53-47b8-ab60-809a58cb0a91,Blockchain Engagement — 2024,Completed project: DEX router supporting Uniswap V3 and SushiSwap with slippage protection. Delivered for client engagement.,2024-08-11,1
a585bf6e-a23e-47ee-8c4f-acd7dfd603d2,e8658f3e-184d-4141-b84e-a33a43a50369,Backend Engagement — 2024,Completed project: GraphQL gateway aggregating three internal services into one API surface. Delivered for client engagement.,2024-03-14,1
82142e3a-4f12-46f1-b8d5-c96ff1c0192b,e8658f3e-184d-4141-b84e-a33a43a50369,Backend Engagement — 2022,Completed project: Stripe-style webhook receiver with idempotent retries and dead-letter handling. Delivered for client engagement.,2022-08-22,1
61cbecc1-1e6e-4b7e-a1ec-9356838ce098,56def62b-b387-4cfc-828b-5832f2e09b7f,Fullstack Showcase: Inventory management web app with barcode scanning,Inventory management web app with barcode scanning on mobile and desktop. Personal/showcase project; full case-study available on request. Tech stack reflects core Fullstack expertise.,2025-11-04,0
be885eb0-c59a-4c35-a05c-b6d64c3dace1,56def62b-b387-4cfc-828b-5832f2e09b7f,Fullstack Engagement — 2023,Completed project: Inventory management web app with barcode scanning on mobile and desktop. Delivered for client engagement.,2023-08-17,1
0780852d-2ae7-40bc-80b1-6d5774ffacab,56def62b-b387-4cfc-828b-5832f2e09b7f,Fullstack Engagement — 2023,"Completed project: Subscription analytics dashboard pulling from MRR, churn, and LTV metrics. Delivered for client engagement.",2023-05-19,1
